Namespace(batch_size=64, data_shape=416, dataset='coco', epochs=200, gpus='4,5', label_smooth=True, log_interval=100, lr=0.001, lr_decay=0.1, lr_decay_epoch='160,180', lr_decay_period=0, lr_mode='step', mixup=False, momentum=0.9, no_mixup_epochs=20, no_random_shape=False, no_wd=False, num_samples=117266, num_workers=40, optimizer='sgd', resume='', save_interval=1, save_prefix='./results/1/yolo3_tiny_darknet_coco', seed=233, start_epoch=0, syncbn=True, warmup_epochs=2, warmup_lr=0.0, wd=0.0005)
Start training from [Epoch 0]
[E 31][B 299], LR: 1.00E-03, 117.3 S/s, O=24.547, BC=14.517, BS=6.155, C=43.982
[E 31][B 399], LR: 1.00E-03, 110.4 S/s, O=24.543, BC=14.516, BS=6.154, C=43.977
[E 31][B 499], LR: 1.00E-03, 125.1 S/s, O=24.540, BC=14.516, BS=6.153, C=43.973
[E 31][B 599], LR: 1.00E-03, 158.4 S/s, O=24.536, BC=14.516, BS=6.152, C=43.969
[E 31][B 699], LR: 1.00E-03, 221.0 S/s, O=24.530, BC=14.515, BS=6.151, C=43.963
[E 31][B 799], LR: 1.00E-03, 200.5 S/s, O=24.525, BC=14.515, BS=6.151, C=43.959
[E 31][B 899], LR: 1.00E-03, 188.9 S/s, O=24.521, BC=14.514, BS=6.150, C=43.954
[E 31][B 999], LR: 1.00E-03, 210.6 S/s, O=24.518, BC=14.514, BS=6.149, C=43.951
[E 31][B 1099], LR: 1.00E-03, 171.6 S/s, O=24.514, BC=14.514, BS=6.148, C=43.947
[E 31][B 1199], LR: 1.00E-03, 159.2 S/s, O=24.511, BC=14.514, BS=6.147, C=43.943
[E 31][B 1299], LR: 1.00E-03, 175.1 S/s, O=24.506, BC=14.513, BS=6.146, C=43.938
[E 31][B 1399], LR: 1.00E-03, 122.8 S/s, O=24.501, BC=14.512, BS=6.145, C=43.932
[E 31][B 1499], LR: 1.00E-03, 167.5 S/s, O=24.497, BC=14.512, BS=6.144, C=43.929
[E 31][B 1599], LR: 1.00E-03, 185.8 S/s, O=24.493, BC=14.512, BS=6.143, C=43.924
[E 31][B 1699], LR: 1.00E-03, 131.1 S/s, O=24.487, BC=14.511, BS=6.143, C=43.918
[E 31][B 1799], LR: 1.00E-03, 388.9 S/s, O=24.483, BC=14.511, BS=6.142, C=43.916
[E 31] 882.7 sec, O=24.481, BC=14.511, BS=6.142, C=43.914
[E 32][B 99], LR: 1.00E-03, 144.5 S/s, O=24.479, BC=14.511, BS=6.141, C=43.911
[E 32][B 199], LR: 1.00E-03, 140.9 S/s, O=24.474, BC=14.510, BS=6.140, C=43.906
[E 32][B 299], LR: 1.00E-03, 174.4 S/s, O=24.471, BC=14.510, BS=6.139, C=43.902
[E 32][B 399], LR: 1.00E-03, 138.5 S/s, O=24.466, BC=14.509, BS=6.139, C=43.897
[E 32][B 499], LR: 1.00E-03, 190.7 S/s, O=24.462, BC=14.509, BS=6.138, C=43.893
[E 32][B 599], LR: 1.00E-03, 192.0 S/s, O=24.457, BC=14.509, BS=6.137, C=43.889
[E 32][B 699], LR: 1.00E-03, 130.3 S/s, O=24.453, BC=14.509, BS=6.136, C=43.886
[E 32][B 799], LR: 1.00E-03, 119.6 S/s, O=24.450, BC=14.509, BS=6.136, C=43.884
[E 32][B 899], LR: 1.00E-03, 143.3 S/s, O=24.445, BC=14.509, BS=6.135, C=43.879
[E 32][B 999], LR: 1.00E-03, 115.1 S/s, O=24.443, BC=14.509, BS=6.134, C=43.876
[E 32][B 1099], LR: 1.00E-03, 133.1 S/s, O=24.439, BC=14.509, BS=6.134, C=43.874
[E 32][B 1199], LR: 1.00E-03, 106.1 S/s, O=24.435, BC=14.509, BS=6.133, C=43.871
[E 32][B 1299], LR: 1.00E-03, 209.2 S/s, O=24.432, BC=14.509, BS=6.132, C=43.867
[E 32][B 1399], LR: 1.00E-03, 153.0 S/s, O=24.427, BC=14.508, BS=6.131, C=43.862
[E 32][B 1499], LR: 1.00E-03, 135.9 S/s, O=24.423, BC=14.508, BS=6.130, C=43.857
[E 32][B 1599], LR: 1.00E-03, 186.8 S/s, O=24.419, BC=14.507, BS=6.130, C=43.852
[E 32][B 1699], LR: 1.00E-03, 123.1 S/s, O=24.412, BC=14.506, BS=6.129, C=43.846
[E 32][B 1799], LR: 1.00E-03, 227.7 S/s, O=24.411, BC=14.506, BS=6.128, C=43.844
[E 32] 891.4 sec, O=24.410, BC=14.506, BS=6.128, C=43.842
[E 33][B 99], LR: 1.00E-03, 185.1 S/s, O=24.404, BC=14.505, BS=6.127, C=43.838
[E 33][B 199], LR: 1.00E-03, 145.4 S/s, O=24.401, BC=14.505, BS=6.126, C=43.834
[E 33][B 299], LR: 1.00E-03, 144.2 S/s, O=24.395, BC=14.504, BS=6.126, C=43.829
[E 33][B 399], LR: 1.00E-03, 179.2 S/s, O=24.392, BC=14.504, BS=6.125, C=43.826
[E 33][B 499], LR: 1.00E-03, 165.8 S/s, O=24.388, BC=14.503, BS=6.124, C=43.821
[E 33][B 599], LR: 1.00E-03, 146.3 S/s, O=24.386, BC=14.504, BS=6.123, C=43.818
[E 33][B 699], LR: 1.00E-03, 142.6 S/s, O=24.380, BC=14.503, BS=6.123, C=43.813
[E 33][B 799], LR: 1.00E-03, 133.3 S/s, O=24.378, BC=14.503, BS=6.122, C=43.811
[E 33][B 899], LR: 1.00E-03, 169.1 S/s, O=24.374, BC=14.503, BS=6.121, C=43.807
[E 33][B 999], LR: 1.00E-03, 187.8 S/s, O=24.370, BC=14.502, BS=6.121, C=43.802
[E 33][B 1099], LR: 1.00E-03, 147.5 S/s, O=24.368, BC=14.503, BS=6.120, C=43.800
[E 33][B 1199], LR: 1.00E-03, 187.6 S/s, O=24.363, BC=14.502, BS=6.119, C=43.796
[E 33][B 1299], LR: 1.00E-03, 171.3 S/s, O=24.358, BC=14.502, BS=6.118, C=43.791
[E 33][B 1399], LR: 1.00E-03, 151.2 S/s, O=24.354, BC=14.501, BS=6.118, C=43.787
[E 33][B 1499], LR: 1.00E-03, 175.8 S/s, O=24.352, BC=14.501, BS=6.117, C=43.784
[E 33][B 1599], LR: 1.00E-03, 104.4 S/s, O=24.349, BC=14.501, BS=6.116, C=43.781
[E 33][B 1699], LR: 1.00E-03, 125.3 S/s, O=24.346, BC=14.501, BS=6.115, C=43.777
[E 33][B 1799], LR: 1.00E-03, 274.4 S/s, O=24.340, BC=14.500, BS=6.115, C=43.771
[E 33] 912.0 sec, O=24.338, BC=14.499, BS=6.114, C=43.769
[E 34][B 99], LR: 1.00E-03, 108.9 S/s, O=24.333, BC=14.499, BS=6.113, C=43.764
[E 34][B 199], LR: 1.00E-03, 145.7 S/s, O=24.331, BC=14.499, BS=6.113, C=43.761
[E 34][B 299], LR: 1.00E-03, 103.3 S/s, O=24.328, BC=14.498, BS=6.112, C=43.757
[E 34][B 399], LR: 1.00E-03, 154.7 S/s, O=24.322, BC=14.498, BS=6.111, C=43.753
[E 34][B 499], LR: 1.00E-03, 125.2 S/s, O=24.317, BC=14.497, BS=6.111, C=43.748
[E 34][B 599], LR: 1.00E-03, 154.4 S/s, O=24.312, BC=14.497, BS=6.110, C=43.745
[E 34][B 699], LR: 1.00E-03, 131.0 S/s, O=24.308, BC=14.497, BS=6.110, C=43.741
[E 34][B 799], LR: 1.00E-03, 198.0 S/s, O=24.303, BC=14.496, BS=6.109, C=43.736
[E 34][B 899], LR: 1.00E-03, 158.6 S/s, O=24.299, BC=14.496, BS=6.108, C=43.732
[E 34][B 999], LR: 1.00E-03, 193.3 S/s, O=24.294, BC=14.495, BS=6.108, C=43.729
[E 34][B 1099], LR: 1.00E-03, 123.4 S/s, O=24.290, BC=14.495, BS=6.107, C=43.725
[E 34][B 1199], LR: 1.00E-03, 141.5 S/s, O=24.286, BC=14.495, BS=6.107, C=43.722
[E 34][B 1299], LR: 1.00E-03, 155.0 S/s, O=24.283, BC=14.495, BS=6.106, C=43.719
[E 34][B 1399], LR: 1.00E-03, 150.8 S/s, O=24.280, BC=14.494, BS=6.105, C=43.714
[E 34][B 1499], LR: 1.00E-03, 141.9 S/s, O=24.276, BC=14.494, BS=6.104, C=43.711
[E 34][B 1599], LR: 1.00E-03, 135.9 S/s, O=24.271, BC=14.493, BS=6.103, C=43.706
[E 34][B 1699], LR: 1.00E-03, 137.8 S/s, O=24.267, BC=14.493, BS=6.102, C=43.701
[E 34][B 1799], LR: 1.00E-03, 235.3 S/s, O=24.264, BC=14.493, BS=6.102, C=43.698
[E 34] 874.0 sec, O=24.263, BC=14.493, BS=6.102, C=43.697
[E 35][B 99], LR: 1.00E-03, 140.2 S/s, O=24.258, BC=14.492, BS=6.101, C=43.693
[E 35][B 199], LR: 1.00E-03, 127.2 S/s, O=24.255, BC=14.492, BS=6.100, C=43.690
[E 35][B 299], LR: 1.00E-03, 133.3 S/s, O=24.252, BC=14.491, BS=6.099, C=43.685
[E 35][B 399], LR: 1.00E-03, 105.6 S/s, O=24.249, BC=14.491, BS=6.098, C=43.682
[E 35][B 499], LR: 1.00E-03, 168.5 S/s, O=24.246, BC=14.491, BS=6.098, C=43.678
[E 35][B 599], LR: 1.00E-03, 162.7 S/s, O=24.241, BC=14.490, BS=6.097, C=43.673
[E 35][B 699], LR: 1.00E-03, 173.7 S/s, O=24.237, BC=14.490, BS=6.096, C=43.668
[E 35][B 799], LR: 1.00E-03, 148.0 S/s, O=24.233, BC=14.489, BS=6.095, C=43.665
[E 35][B 899], LR: 1.00E-03, 119.3 S/s, O=24.229, BC=14.489, BS=6.094, C=43.661
[E 35][B 999], LR: 1.00E-03, 108.7 S/s, O=24.225, BC=14.488, BS=6.094, C=43.657
[E 35][B 1099], LR: 1.00E-03, 103.3 S/s, O=24.223, BC=14.488, BS=6.093, C=43.654
[E 35][B 1199], LR: 1.00E-03, 203.3 S/s, O=24.219, BC=14.488, BS=6.093, C=43.651
[E 35][B 1299], LR: 1.00E-03, 127.2 S/s, O=24.217, BC=14.489, BS=6.092, C=43.649
[E 35][B 1399], LR: 1.00E-03, 151.6 S/s, O=24.212, BC=14.488, BS=6.092, C=43.645
[E 35][B 1499], LR: 1.00E-03, 165.8 S/s, O=24.208, BC=14.488, BS=6.091, C=43.642
[E 35][B 1599], LR: 1.00E-03, 219.4 S/s, O=24.205, BC=14.487, BS=6.090, C=43.638
[E 35][B 1699], LR: 1.00E-03, 154.0 S/s, O=24.201, BC=14.487, BS=6.089, C=43.634
[E 35][B 1799], LR: 1.00E-03, 231.8 S/s, O=24.199, BC=14.487, BS=6.089, C=43.631
[E 35] 890.3 sec, O=24.197, BC=14.487, BS=6.088, C=43.630
[E 36][B 99], LR: 1.00E-03, 162.6 S/s, O=24.194, BC=14.487, BS=6.088, C=43.626
[E 36][B 199], LR: 1.00E-03, 166.1 S/s, O=24.190, BC=14.486, BS=6.087, C=43.622
[E 36][B 299], LR: 1.00E-03, 175.4 S/s, O=24.185, BC=14.486, BS=6.086, C=43.617
[E 36][B 399], LR: 1.00E-03, 130.1 S/s, O=24.181, BC=14.485, BS=6.086, C=43.614
[E 36][B 499], LR: 1.00E-03, 130.3 S/s, O=24.178, BC=14.485, BS=6.085, C=43.611
[E 36][B 599], LR: 1.00E-03, 136.2 S/s, O=24.171, BC=14.484, BS=6.084, C=43.605
[E 36][B 699], LR: 1.00E-03, 140.1 S/s, O=24.168, BC=14.484, BS=6.084, C=43.602
[E 36][B 799], LR: 1.00E-03, 85.9 S/s, O=24.164, BC=14.483, BS=6.083, C=43.598
[E 36][B 899], LR: 1.00E-03, 108.4 S/s, O=24.162, BC=14.483, BS=6.082, C=43.595
[E 36][B 999], LR: 1.00E-03, 137.0 S/s, O=24.161, BC=14.484, BS=6.082, C=43.594
[E 36][B 1099], LR: 1.00E-03, 100.4 S/s, O=24.158, BC=14.484, BS=6.081, C=43.591
[E 36][B 1199], LR: 1.00E-03, 122.9 S/s, O=24.154, BC=14.483, BS=6.080, C=43.587
[E 36][B 1299], LR: 1.00E-03, 149.4 S/s, O=24.151, BC=14.483, BS=6.080, C=43.583
[E 36][B 1399], LR: 1.00E-03, 116.2 S/s, O=24.146, BC=14.482, BS=6.079, C=43.578
[E 36][B 1499], LR: 1.00E-03, 155.7 S/s, O=24.144, BC=14.483, BS=6.079, C=43.576
[E 36][B 1599], LR: 1.00E-03, 117.5 S/s, O=24.140, BC=14.482, BS=6.078, C=43.573
[E 36][B 1699], LR: 1.00E-03, 185.9 S/s, O=24.138, BC=14.483, BS=6.077, C=43.571
[E 36][B 1799], LR: 1.00E-03, 307.6 S/s, O=24.134, BC=14.483, BS=6.077, C=43.568
[E 36] 941.9 sec, O=24.133, BC=14.482, BS=6.077, C=43.567
[E 37][B 99], LR: 1.00E-03, 101.9 S/s, O=24.130, BC=14.482, BS=6.076, C=43.564
[E 37][B 199], LR: 1.00E-03, 193.2 S/s, O=24.128, BC=14.483, BS=6.075, C=43.562
[E 37][B 299], LR: 1.00E-03, 143.9 S/s, O=24.124, BC=14.483, BS=6.075, C=43.559
[E 37][B 399], LR: 1.00E-03, 148.7 S/s, O=24.120, BC=14.482, BS=6.074, C=43.555
[E 37][B 499], LR: 1.00E-03, 174.1 S/s, O=24.116, BC=14.481, BS=6.074, C=43.551
[E 37][B 599], LR: 1.00E-03, 175.3 S/s, O=24.112, BC=14.481, BS=6.073, C=43.548
[E 37][B 699], LR: 1.00E-03, 158.2 S/s, O=24.110, BC=14.481, BS=6.072, C=43.544
[E 37][B 799], LR: 1.00E-03, 140.9 S/s, O=24.106, BC=14.481, BS=6.072, C=43.540
[E 37][B 899], LR: 1.00E-03, 157.6 S/s, O=24.103, BC=14.480, BS=6.071, C=43.537
[E 37][B 999], LR: 1.00E-03, 155.8 S/s, O=24.099, BC=14.480, BS=6.071, C=43.534
[E 37][B 1099], LR: 1.00E-03, 187.0 S/s, O=24.095, BC=14.479, BS=6.070, C=43.530
[E 37][B 1199], LR: 1.00E-03, 117.1 S/s, O=24.093, BC=14.479, BS=6.069, C=43.527
[E 37][B 1299], LR: 1.00E-03, 134.5 S/s, O=24.090, BC=14.479, BS=6.069, C=43.525
[E 37][B 1399], LR: 1.00E-03, 111.3 S/s, O=24.088, BC=14.480, BS=6.068, C=43.522
[E 37][B 1499], LR: 1.00E-03, 133.1 S/s, O=24.083, BC=14.479, BS=6.068, C=43.517
[E 37][B 1599], LR: 1.00E-03, 117.9 S/s, O=24.077, BC=14.478, BS=6.067, C=43.513
[E 37][B 1699], LR: 1.00E-03, 129.9 S/s, O=24.074, BC=14.478, BS=6.066, C=43.510
[E 37][B 1799], LR: 1.00E-03, 244.5 S/s, O=24.070, BC=14.477, BS=6.066, C=43.506
[E 37] 955.7 sec, O=24.069, BC=14.477, BS=6.065, C=43.505
[E 38][B 99], LR: 1.00E-03, 83.0 S/s, O=24.067, BC=14.477, BS=6.065, C=43.502
[E 38][B 199], LR: 1.00E-03, 165.9 S/s, O=24.065, BC=14.478, BS=6.064, C=43.501
[E 38][B 299], LR: 1.00E-03, 136.4 S/s, O=24.063, BC=14.478, BS=6.064, C=43.497
[E 38][B 399], LR: 1.00E-03, 125.7 S/s, O=24.060, BC=14.477, BS=6.063, C=43.494
[E 38][B 499], LR: 1.00E-03, 136.7 S/s, O=24.058, BC=14.477, BS=6.062, C=43.491
[E 38][B 599], LR: 1.00E-03, 138.8 S/s, O=24.056, BC=14.478, BS=6.062, C=43.489
[E 38][B 699], LR: 1.00E-03, 210.9 S/s, O=24.052, BC=14.477, BS=6.061, C=43.486
[E 38][B 799], LR: 1.00E-03, 108.0 S/s, O=24.049, BC=14.477, BS=6.061, C=43.483
[E 38][B 899], LR: 1.00E-03, 152.5 S/s, O=24.045, BC=14.477, BS=6.060, C=43.479
[E 38][B 999], LR: 1.00E-03, 95.9 S/s, O=24.042, BC=14.476, BS=6.059, C=43.475
[E 38][B 1099], LR: 1.00E-03, 137.8 S/s, O=24.039, BC=14.476, BS=6.058, C=43.471
[E 38][B 1199], LR: 1.00E-03, 173.1 S/s, O=24.036, BC=14.475, BS=6.057, C=43.467
[E 38][B 1299], LR: 1.00E-03, 118.0 S/s, O=24.033, BC=14.475, BS=6.057, C=43.463
[E 38][B 1399], LR: 1.00E-03, 125.2 S/s, O=24.030, BC=14.475, BS=6.056, C=43.460
[E 38][B 1499], LR: 1.00E-03, 111.7 S/s, O=24.027, BC=14.474, BS=6.055, C=43.457
[E 38][B 1599], LR: 1.00E-03, 180.2 S/s, O=24.022, BC=14.474, BS=6.055, C=43.454
[E 38][B 1699], LR: 1.00E-03, 169.2 S/s, O=24.018, BC=14.473, BS=6.054, C=43.450
[E 38][B 1799], LR: 1.00E-03, 211.9 S/s, O=24.014, BC=14.473, BS=6.054, C=43.447
[E 38] 950.2 sec, O=24.014, BC=14.473, BS=6.054, C=43.446
[E 39][B 99], LR: 1.00E-03, 109.8 S/s, O=24.011, BC=14.473, BS=6.053, C=43.443
[E 39][B 199], LR: 1.00E-03, 123.3 S/s, O=24.008, BC=14.472, BS=6.052, C=43.439
[E 39][B 299], LR: 1.00E-03, 128.9 S/s, O=24.006, BC=14.472, BS=6.051, C=43.436
[E 39][B 399], LR: 1.00E-03, 127.3 S/s, O=24.002, BC=14.472, BS=6.051, C=43.433
[E 39][B 499], LR: 1.00E-03, 122.1 S/s, O=23.998, BC=14.471, BS=6.050, C=43.429
[E 39][B 599], LR: 1.00E-03, 121.3 S/s, O=23.994, BC=14.471, BS=6.049, C=43.425
[E 39][B 699], LR: 1.00E-03, 155.4 S/s, O=23.989, BC=14.470, BS=6.049, C=43.420
[E 39][B 799], LR: 1.00E-03, 154.3 S/s, O=23.986, BC=14.470, BS=6.048, C=43.417
[E 39][B 899], LR: 1.00E-03, 146.1 S/s, O=23.982, BC=14.469, BS=6.048, C=43.413
[E 39][B 999], LR: 1.00E-03, 154.1 S/s, O=23.981, BC=14.469, BS=6.047, C=43.410
[E 39][B 1099], LR: 1.00E-03, 150.3 S/s, O=23.977, BC=14.468, BS=6.046, C=43.405
[E 39][B 1199], LR: 1.00E-03, 151.8 S/s, O=23.974, BC=14.468, BS=6.045, C=43.403
[E 39][B 1299], LR: 1.00E-03, 121.0 S/s, O=23.971, BC=14.468, BS=6.045, C=43.400
[E 39][B 1399], LR: 1.00E-03, 143.2 S/s, O=23.970, BC=14.468, BS=6.044, C=43.399
[E 39][B 1499], LR: 1.00E-03, 84.4 S/s, O=23.968, BC=14.468, BS=6.044, C=43.396
[E 39][B 1599], LR: 1.00E-03, 99.4 S/s, O=23.965, BC=14.468, BS=6.043, C=43.393
[E 39][B 1699], LR: 1.00E-03, 86.4 S/s, O=23.963, BC=14.469, BS=6.042, C=43.391
[E 39][B 1799], LR: 1.00E-03, 174.5 S/s, O=23.961, BC=14.468, BS=6.042, C=43.388
[E 39] 1042.7 sec, O=23.960, BC=14.468, BS=6.041, C=43.387
[E 40][B 99], LR: 1.00E-03, 119.7 S/s, O=23.959, BC=14.468, BS=6.041, C=43.384
[E 40][B 199], LR: 1.00E-03, 93.9 S/s, O=23.956, BC=14.468, BS=6.040, C=43.382
[E 40][B 299], LR: 1.00E-03, 141.4 S/s, O=23.953, BC=14.468, BS=6.039, C=43.379
[E 40][B 399], LR: 1.00E-03, 77.7 S/s, O=23.951, BC=14.468, BS=6.039, C=43.377
[E 40][B 499], LR: 1.00E-03, 100.3 S/s, O=23.949, BC=14.468, BS=6.038, C=43.374
[E 40][B 599], LR: 1.00E-03, 108.7 S/s, O=23.946, BC=14.468, BS=6.037, C=43.371
[E 40][B 699], LR: 1.00E-03, 164.3 S/s, O=23.944, BC=14.468, BS=6.037, C=43.369
[E 40][B 799], LR: 1.00E-03, 159.4 S/s, O=23.941, BC=14.468, BS=6.036, C=43.367
[E 40][B 899], LR: 1.00E-03, 145.5 S/s, O=23.937, BC=14.468, BS=6.036, C=43.363
[E 40][B 999], LR: 1.00E-03, 176.9 S/s, O=23.934, BC=14.468, BS=6.035, C=43.360
[E 40][B 1099], LR: 1.00E-03, 100.3 S/s, O=23.933, BC=14.468, BS=6.035, C=43.357
[E 40][B 1199], LR: 1.00E-03, 88.1 S/s, O=23.930, BC=14.467, BS=6.034, C=43.354
[E 40][B 1299], LR: 1.00E-03, 122.5 S/s, O=23.926, BC=14.467, BS=6.033, C=43.351
[E 40][B 1399], LR: 1.00E-03, 105.4 S/s, O=23.923, BC=14.467, BS=6.033, C=43.348
[E 40][B 1499], LR: 1.00E-03, 121.7 S/s, O=23.919, BC=14.466, BS=6.032, C=43.344
[E 40][B 1599], LR: 1.00E-03, 75.0 S/s, O=23.916, BC=14.466, BS=6.031, C=43.340
[E 40][B 1699], LR: 1.00E-03, 109.3 S/s, O=23.915, BC=14.466, BS=6.031, C=43.338
[E 40][B 1799], LR: 1.00E-03, 142.8 S/s, O=23.912, BC=14.466, BS=6.030, C=43.335
[E 40] 1195.0 sec, O=23.911, BC=14.466, BS=6.030, C=43.334
[E 41][B 99], LR: 1.00E-03, 84.7 S/s, O=23.908, BC=14.465, BS=6.029, C=43.330
[E 41][B 199], LR: 1.00E-03, 120.3 S/s, O=23.906, BC=14.465, BS=6.029, C=43.327
[E 41][B 299], LR: 1.00E-03, 136.5 S/s, O=23.903, BC=14.465, BS=6.028, C=43.324
[E 41][B 399], LR: 1.00E-03, 79.1 S/s, O=23.902, BC=14.464, BS=6.027, C=43.320
[E 41][B 499], LR: 1.00E-03, 122.8 S/s, O=23.899, BC=14.464, BS=6.026, C=43.316
[E 41][B 599], LR: 1.00E-03, 139.7 S/s, O=23.896, BC=14.464, BS=6.026, C=43.313
[E 41][B 699], LR: 1.00E-03, 161.6 S/s, O=23.893, BC=14.464, BS=6.025, C=43.311
[E 41][B 799], LR: 1.00E-03, 99.9 S/s, O=23.889, BC=14.463, BS=6.025, C=43.308
[E 41][B 899], LR: 1.00E-03, 95.9 S/s, O=23.886, BC=14.463, BS=6.024, C=43.304
[E 41][B 999], LR: 1.00E-03, 126.3 S/s, O=23.884, BC=14.463, BS=6.024, C=43.302
[E 41][B 1099], LR: 1.00E-03, 80.6 S/s, O=23.881, BC=14.463, BS=6.023, C=43.300
[E 41][B 1199], LR: 1.00E-03, 117.6 S/s, O=23.879, BC=14.463, BS=6.023, C=43.298
[E 41][B 1299], LR: 1.00E-03, 130.8 S/s, O=23.876, BC=14.463, BS=6.023, C=43.296
[E 41][B 1399], LR: 1.00E-03, 121.9 S/s, O=23.872, BC=14.463, BS=6.022, C=43.293
[E 41][B 1499], LR: 1.00E-03, 133.2 S/s, O=23.869, BC=14.462, BS=6.022, C=43.290
[E 41][B 1599], LR: 1.00E-03, 86.8 S/s, O=23.865, BC=14.462, BS=6.021, C=43.286
[E 41][B 1699], LR: 1.00E-03, 78.0 S/s, O=23.862, BC=14.461, BS=6.020, C=43.283
[E 41][B 1799], LR: 1.00E-03, 149.6 S/s, O=23.861, BC=14.462, BS=6.020, C=43.280
[E 41] 1200.2 sec, O=23.860, BC=14.462, BS=6.020, C=43.280
[E 42][B 99], LR: 1.00E-03, 90.7 S/s, O=23.856, BC=14.461, BS=6.019, C=43.276
[E 42][B 199], LR: 1.00E-03, 110.1 S/s, O=23.852, BC=14.460, BS=6.018, C=43.271
[E 42][B 299], LR: 1.00E-03, 146.6 S/s, O=23.850, BC=14.460, BS=6.018, C=43.269
[E 42][B 399], LR: 1.00E-03, 109.5 S/s, O=23.846, BC=14.459, BS=6.017, C=43.265
[E 42][B 499], LR: 1.00E-03, 195.5 S/s, O=23.843, BC=14.459, BS=6.017, C=43.262
[E 42][B 599], LR: 1.00E-03, 140.0 S/s, O=23.841, BC=14.459, BS=6.016, C=43.260
[E 42][B 699], LR: 1.00E-03, 83.5 S/s, O=23.837, BC=14.459, BS=6.016, C=43.256
[E 42][B 799], LR: 1.00E-03, 163.6 S/s, O=23.834, BC=14.458, BS=6.015, C=43.254
[E 42][B 899], LR: 1.00E-03, 115.7 S/s, O=23.832, BC=14.458, BS=6.015, C=43.251
[E 42][B 999], LR: 1.00E-03, 86.8 S/s, O=23.830, BC=14.458, BS=6.014, C=43.248
[E 42][B 1099], LR: 1.00E-03, 156.9 S/s, O=23.827, BC=14.457, BS=6.013, C=43.244
[E 42][B 1199], LR: 1.00E-03, 107.6 S/s, O=23.824, BC=14.457, BS=6.013, C=43.241
[E 42][B 1299], LR: 1.00E-03, 134.4 S/s, O=23.821, BC=14.457, BS=6.012, C=43.239
[E 42][B 1399], LR: 1.00E-03, 87.4 S/s, O=23.818, BC=14.457, BS=6.012, C=43.236
[E 42][B 1499], LR: 1.00E-03, 106.0 S/s, O=23.817, BC=14.457, BS=6.011, C=43.234
[E 42][B 1599], LR: 1.00E-03, 103.9 S/s, O=23.813, BC=14.457, BS=6.011, C=43.231
[E 42][B 1699], LR: 1.00E-03, 133.9 S/s, O=23.810, BC=14.457, BS=6.010, C=43.228
[E 42][B 1799], LR: 1.00E-03, 180.8 S/s, O=23.806, BC=14.456, BS=6.010, C=43.225
[E 42] 1171.4 sec, O=23.805, BC=14.456, BS=6.010, C=43.223
[E 43][B 99], LR: 1.00E-03, 84.6 S/s, O=23.802, BC=14.456, BS=6.009, C=43.221
[E 43][B 199], LR: 1.00E-03, 118.5 S/s, O=23.799, BC=14.456, BS=6.009, C=43.218
[E 43][B 299], LR: 1.00E-03, 70.6 S/s, O=23.796, BC=14.455, BS=6.008, C=43.215
[E 43][B 399], LR: 1.00E-03, 172.1 S/s, O=23.794, BC=14.455, BS=6.008, C=43.213
[E 43][B 499], LR: 1.00E-03, 94.7 S/s, O=23.794, BC=14.456, BS=6.007, C=43.212
[E 43][B 599], LR: 1.00E-03, 146.1 S/s, O=23.791, BC=14.455, BS=6.006, C=43.209
[E 43][B 699], LR: 1.00E-03, 105.2 S/s, O=23.789, BC=14.455, BS=6.006, C=43.206
[E 43][B 799], LR: 1.00E-03, 161.3 S/s, O=23.786, BC=14.455, BS=6.005, C=43.203
[E 43][B 899], LR: 1.00E-03, 110.3 S/s, O=23.783, BC=14.455, BS=6.005, C=43.201
[E 43][B 999], LR: 1.00E-03, 162.3 S/s, O=23.780, BC=14.455, BS=6.004, C=43.198
[E 43][B 1099], LR: 1.00E-03, 160.8 S/s, O=23.776, BC=14.454, BS=6.004, C=43.194
[E 43][B 1199], LR: 1.00E-03, 119.7 S/s, O=23.774, BC=14.454, BS=6.003, C=43.192
[E 43][B 1299], LR: 1.00E-03, 103.5 S/s, O=23.771, BC=14.454, BS=6.003, C=43.189
[E 43][B 1399], LR: 1.00E-03, 113.7 S/s, O=23.768, BC=14.453, BS=6.002, C=43.184
[E 43][B 1499], LR: 1.00E-03, 93.0 S/s, O=23.765, BC=14.453, BS=6.001, C=43.181
[E 43][B 1599], LR: 1.00E-03, 199.8 S/s, O=23.762, BC=14.452, BS=6.001, C=43.178
[E 43][B 1699], LR: 1.00E-03, 137.5 S/s, O=23.759, BC=14.452, BS=6.000, C=43.175
[E 43][B 1799], LR: 1.00E-03, 323.2 S/s, O=23.756, BC=14.452, BS=6.000, C=43.173
[E 43] 1123.6 sec, O=23.754, BC=14.452, BS=6.000, C=43.172
[E 44][B 99], LR: 1.00E-03, 113.7 S/s, O=23.752, BC=14.451, BS=5.999, C=43.169
[E 44][B 199], LR: 1.00E-03, 164.0 S/s, O=23.748, BC=14.451, BS=5.999, C=43.166
[E 44][B 299], LR: 1.00E-03, 131.8 S/s, O=23.745, BC=14.451, BS=5.998, C=43.163
[E 44][B 399], LR: 1.00E-03, 219.6 S/s, O=23.742, BC=14.450, BS=5.998, C=43.160
[E 44][B 499], LR: 1.00E-03, 120.5 S/s, O=23.739, BC=14.450, BS=5.997, C=43.157
[E 44][B 599], LR: 1.00E-03, 182.6 S/s, O=23.737, BC=14.450, BS=5.997, C=43.155
